"anam.hermite"
2.52811799984299
-3.20208524549963
2.68789254294487
-1.6550438931994
0.660748763576682
0.0669765621306186
-0.408501465335776
0.355077242241372
-0.0843290198954142
-0.156509427383145
0.218533688038773
-0.094173387073531
-0.103052632719094
0.188956416738202
-0.0649310678553318
-0.1352559763904
0.16639737021817
0.0144702515298823
-0.170766368824028
0.0964457950795629
0.102281756822411
-0.15401269995106
-0.00485707868016916
0.149218023162468
-0.0815747479310066
-0.096612531515447
0.1322218915955
0.0212171119621315
-0.13932556971932
0.052017332174155
0.108710987132484
-0.10464578479872
-0.0542359144161154
0.12727284537623
-0.00769386886809493
-0.119197296231264
0.0623690348139794
0.0863306071333718
-0.0993638100595968
-0.038422137278646
